Geneid,HLIVER_01_bspc_A03_1
PER1_87674,520
SPAAR_87675,0
MTPAP_87676,113
OR10D3_87677,0
ELOA3B_87678,0
SLC15A5_87679,0
RBM46_87681,0
FCER2_87682,1
IGLV1-40_87683,10
PVALEF_87684,0
IGLV1-47_87685,0
GALR3_87686,0
IHH_87688,3
QRFP_87689,0
TRIM51GP_87691,0
FBP2_87692,0
MRPL22_87693,20
MROH2A_87694,2
GAB4_87695,0
NTSR1_87696,0
TRBV10-3_87697,2
ZFP92_87698,4
HTD2_87699,22
ZSCAN4_87700,0
TDRD10_87701,2
THEM5_87702,0
GRP_87703,0
MSMP_87704,0
USP44_87705,2
KHDC1L_87706,0
PPARGC1B_87707,24
TMEM79_87708,18
PPP6C_87709,7
MSMB_87710,0
MADCAM1_87711,0
TMEM72_87713,0
PJA2_87714,147
TAF11L14_87715,0
IL17REL_87716,0
FOXS1_87717,0
ZNF581_87718,7
PAX7_87719,0
MRPL2_87720,25
KPRP_87721,0
SCRN2_87722,32
PTH2_87723,0
PCDHA13_87724,0
PTPN7_87725,1
CDC20B_87726,0
PROK1_87727,0
ATP5PF_87731,1624
BARHL1_87732,0
TEDDM1_87733,0
GRK7_87734,0
MS4A12_87735,3
XAGE2_87736,1
MS4A15_87737,0
PTDSS1_87738,143
ITPRID1_87739,0
MYO1H_87740,0
KMO_87741,34
MSRB1_87742,55
MYO1A_87743,2
ADAMTS13_87744,40
CD79A_87745,3
SLC52A1_87746,0
ANAPC2_87747,48
AC084121.13_87748,0
TACR3_87749,0
OAS3_87750,64
FAM160B1_87751,12
DSG3_87752,0
SLC6A11_87753,4
DSG1_87754,36
ZNF101_87755,13
SLC6A16_87756,0
SRC_87757,12
TSSK4_87758,1
SRF_87759,30
FBXO40_87760,0
LCN9_87761,0
DCDC2B_87762,0
IGSF22_87763,0
MOS_87764,0
LRRC31_87765,2
CYP4F22_87766,70
KCNJ1_87767,3
TRAFD1_87768,16
G2E3_87769,17
EIF2AK2_87770,58
ADRB1_87771,1
ADRB3_87772,0
NMB_87773,2
IDO2_87775,0
RNF38_87776,21
AC134684.8_87777,0
CMYA5_87778,1
PCDHA8_87779,0
LDHAL6B_87780,0
TCF23_87781,0
ECM1_87782,185
LDHAL6A_87783,0
IGHV1-69D_87785,1
FOXO6_87786,4
GCNT7_87788,0
GCNT1_87789,13
CATSPER4_87790,0
CATSPER1_87791,0
ANKRD30A_87792,0
PERCC1_87793,0
BPIFB6_87794,0
RBFA_87796,47
CALHM1_87797,0
CARD6_87799,25
AADAC_87800,470
PIGV_87801,11
CATSPERD_87803,0
PIGZ_87804,8
CATSPERG_87805,1
CCDC178_87806,0
KLHL6_87807,1
WFDC13_87808,0
KLHL7_87809,3
CCDC172_87811,0
CCDC173_87812,0
PDK1_87813,28
DEDD2_87815,18
FAM178B_87816,0
COL6A6_87817,0
IGLV4-3_87818,0
MYH13_87819,0
ZFAND3_87820,108
FAM71C_87821,0
FAM71A_87823,0
CYB561D2_87824,9
ALLC_87826,3
PALM2AKAP2_87828,166
SLC34A1_87831,0
SLC34A2_87833,6
MTX3_87835,3
KDM4F_87836,0
CCR10_87839,0
TNNI1_87840,0
CD27_87841,0
RBP3_87843,0
MYSM1_87844,20
CLEC20A_87845,0
WDR55_87847,42
GOLGA8T_87850,0
CCNY_87851,119
NR1I3_87852,76
EGFL6_87853,1
SPO11_87854,0
FAT4_87855,27
PACSIN2_87856,40
PSG3_87857,2
ZNF519_87858,4
RASSF3_87859,7
RASSF6_87861,3
FTCDNL1_87862,26
VMO1_87863,27
GPRC5D_87864,0
UROC1_87869,30
CHD7_87870,0
CCN6_87871,0
IGLV1-51_87872,6
IGHV1-3_87873,7
IGHV1-2_87874,1
SCT_87875,0
IL22RA1_87876,15
SPSB4_87877,2
MFSD3_87878,36
SLC25A53_87879,2
RHOU_87882,211
TRBV15_87883,0
C13orf42_87884,0
C13orf46_87885,0
ANKRD22_87886,1
PCDHB1_87887,0
ITPR2_87888,1470
UBD_87889,78
ACO2_87890,4
ANKRD29_87891,1
PLSCR2_87893,0
LRIG2_87894,17
TMEM61_87895,3
ABCG8_87897,138
SLC22A31_87898,4
MPL_87899,7
AVP_87900,0
B3GNT10_87901,5
KLHL40_87902,0
CASKIN1_87904,1
A1CF_87905,656
AGO3_87906,3
EBF2_87907,0
MCPH1_87908,117
GRPEL1_87909,118
SOST_87911,0
FJX1_87912,3
FOXR2_87914,0
BRD1_87915,41
UCP1_87916,0
GADL1_87917,0
OPN5_87918,0
KRTAP5-11_87919,0
QRSL1_87920,7
BTG4_87921,0
FZD4_87922,23
AKR1B15_87923,0
FZD8_87924,3
FZD9_87925,4
RUFY4_87926,1
OXTR_87927,0
NEURL3_87929,0
UGT2B11_87930,1
PCM1_87931,94
SRD5A2_87932,464
RAP2B_87933,4
OR1M1_87934,0
AMFR_87935,196
OR8B4_87937,0
OR8B8_87938,0
PHLPP1_87939,29
PROX1_87940,658
FHOD3_87941,5
EMILIN1_87942,115
TRAV12-1_87943,0
IGFALS_87944,415
TRAV12-2_87945,0
PIAS4_87947,68
PSMB8_87948,167
TMEM236_87950,1
TEX38_87951,0
RASL12_87952,0
CACNA1F_87953,0
TFF2_87954,0
RPL3L_87955,0
TRAV23DV6_87956,0
OVOL3_87957,0
PCCB_87958,123
GNAT1_87959,0
OOSP3_87960,0
IGHV2-26_87961,0
P2RX7_87962,1
P2RX6_87963,0
BCL2L15_87964,2
BCL2L14_87965,1
BCL2L10_87966,50
TMIGD2_87967,0
FAM155A_87968,1
MSX1_87969,1
ACOT12_87970,0
KIAA0556_87972,34
HOOK2_87973,20
TMPRSS6_87974,382
TMEM160_87975,121
LRRC56_87976,2
DENND1B_87978,127
SEBOX_87979,0
HPRT1_87980,110
ABCC12_87981,0
BARX2_87983,0
COX4I2_87985,0
PRAMEF33_87986,0
PMVK_87987,47
TRBV23-1_87988,0
TARBP2_87989,6
KLHDC8B_87990,7
GRIN2D_87991,1
IGLV3-12_87992,0
THSD8_87993,0
IFFO1_87995,43
NKAPL_87997,9
IGHG4_87998,18
TMCO1_87999,218
IGHG1_88000,46
BPIFB1_88002,3
CCDC146_88003,5
ANKS4B_88004,55
DBN1_88006,13
DLG1_88007,327
LHX3_88009,0
IGKV5-2_88011,0
PTGER4_88012,7
PTGER1_88013,1
SEMG1_88015,0
TRBV19_88016,2
EEF1AKNMT_88017,22
B3GALT4_88018,4
IFNK_88019,0
IFNG_88021,0
PMIS2_88022,0
TRBV18_88023,1
CXCL11_88024,21
PHETA2_88026,1
NEUROG1_88027,0
RAPGEF4_88028,64
GBA3_88029,43
ADRA1D_88030,0
CAGE1_88031,0
STARD9_88033,8
PKD2L2_88035,0
ANO9_88036,3
LRIT2_88037,0
LRIT1_88038,0
CELF3_88039,0
RAB7A_88040,402
DCHS2_88041,2
AC087498.1_88043,0
PTGDR_88044,0
SIRT7_88045,49
UBAC1_88046,43
CHKB_88047,165
TSPYL1_88048,188
NAIF1_88049,29
LTC4S_88050,2
TBC1D21_88051,0
MAGEB6B_88052,0
VSX2_88054,0
TNFRSF4_88055,0
FUNDC2_88056,42
GUCY2C_88057,1
GUCY2D_88058,0
GUCY2F_88059,0
SENP8_88060,12
FIBCD1_88061,0
LCT_88062,0
C17orf113_88063,2
HOXB5_88064,0
PPARD_88065,8
PPP1R3D_88066,3
TRGV1_88069,0
DZANK1_88070,0
RING1_88071,417
TTC37_88072,180
TTC34_88073,0
SLC18A3_88074,0
GFPT1_88075,227
SLC18A1_88076,0
LMOD2_88077,0
BCLAF1_88078,130
ZNF831_88079,3
POLR2M_88080,141
TRGV8_88081,3
ZNF837_88082,7
ANKRD33_88083,0
ANKRD39_88084,33
UTF1_88085,0
TLL2_88086,0
PRKAB2_88087,228
NCOA5_88088,13
TMEM19_88089,16
PTX4_88090,0
SLC22A25_88091,7
ATOH7_88092,1
TRIM40_88093,0
LIMD2_88094,25
DDB1_88095,167
SLC9A3_88097,0
KIF21B_88098,3
CTF1_88099,0
GSG1_88100,1
TUNAR_88101,0
HCRT_88103,0
IGLV2-23_88104,7
PRDM13_88105,0
OR8S1_88106,0
IL2RB_88107,24
SLC17A4_88109,154
PGLYRP1_88110,1
WDR87_88112,0
ADM2_88113,0
ZNF628_88114,0
ARL15_88115,58
CDK5RAP1_88116,50
HNF4G_88117,109
NCKAP1L_88119,44
PHETA1_88120,7
ZNF497_88122,0
CAPN5_88123,598
SH2D3A_88124,1
NOXRED1_88125,9
TRBV2_88126,0
MYOD1_88128,0
GJB5_88129,0
RNPEPL1_88130,46
GZF1_88131,24
KLF1_88132,0
TMEM220_88133,848
HEATR4_88135,4
AC008687.4_88136,0
NLGN4Y_88137,27
FAM216B_88139,0
P2RY2_88140,21
KLHDC7A_88141,16
P2RY6_88142,2
CLEC10A_88144,7
HLA-G_88145,1
FN3KRP_88146,29
MAP3K11_88147,66
CTNNBIP1_88148,156
MAP3K19_88149,0
SLC1A7_88150,0
AL135905.2_88151,377
TGM3_88152,0
TGM4_88153,0
KIAA1549_88154,2
IDI2_88156,0
LRRC40_88157,356
LRRC46_88159,2
ENTHD1_88160,0
UBXN11_88161,46
DNTTIP1_88162,58
FOXH1_88163,0
FNDC8_88164,0
FNDC7_88165,0
PPP2R1B_88167,195
PWWP2B_88168,6
FAM120C_88169,2
ZNF44_88170,19
ANGPT1_88171,10
AC093323.1_88172,15
TRAV41_88173,0
TRAV40_88174,0
GNLY_88176,36
MAGEA8_88177,0
CCDC152_88178,2
FCHSD1_88179,5
HRG_88182,376
SDE2_88183,8
PTGES3_88184,135
HIGD2B_88185,0
SLC2A4_88186,13
UBTD2_88187,141
CXCL9_88188,33
TAS1R1_88190,0
MEP1A_88191,1
CCL1_88193,0
TNFAIP8L2_88194,4
TAS2R20_88195,13
FUBP1_88196,92
PCDHGB1_88197,1
MDFIC2_88198,0
MTDH_88199,414
FAM189A1_88200,2
IGFL4_88201,0
DNASE2B_88202,1
TRBV20OR9-2_88203,0
YJEFN3_88204,3
NANOGP8_88205,0
ADAMTSL5_88206,1
ZBTB8A_88207,39
ROR2_88208,0
EN1_88209,0
AP002495.2_88210,2
PRSS27_88211,0
AL845331.2_88212,11
HSFX4_88213,0
PPP1R14D_88214,0
IGLV1-36_88215,0
SLC46A2_88216,0
PLEK2_88217,123
ZNF275_88218,254
UPF1_88219,40
SSC5D_88220,1
OXT_88221,4
WDR36_88222,143
TCTE3_88223,1
TCTE1_88224,0
MANSC4_88225,0
TEK_88226,114
FCER1A_88227,13
SDSL_88229,19
FZD7_88230,0
PCDH12_88231,52
DCSTAMP_88232,0
GUCA1A_88233,0
RALB_88234,4
CDKAL1_88235,61
ALKBH1_88236,42
SERPINA12_88237,4
OR10G6_88238,0
NODAL_88239,0
KRT78_88240,0
ATR_88241,3
HAAO_88242,1986
ELOA_88243,254
PDE11A_88245,78
S1PR2_88246,7
DNAJB7_88249,0
GPATCH11_88251,118
UGT2B17_88252,0
TTC24_88253,0
ODF3L2_88254,0
F13B_88256,320
HNRNPA1P48_88257,61
TCL1A_88258,0
ENO4_88259,0
CITED2_88260,52
PDC_88261,0
SYCP3_88262,0
SLC22A16_88263,0
FAM240C_88264,3
NRARP_88265,24
SLC22A11_88266,0
TRAPPC6A_88267,123
HOXA3_88268,1
SUCNR1_88269,85
COBL_88270,35
HOXA9_88271,0
EXOC3L2_88272,8
PTK6_88274,6
BPI_88275,0
PRKAA2_88278,4
TSHR_88280,0
IGLV2-18_88281,0
TRBV11-3_88282,0
OR13J1_88283,0
SCARA5_88285,5
C4orf54_88286,0
NANP_88287,19
USH1G_88288,0
PRKCI_88290,54
COPA_88291,576
S100Z_88292,0
MLN_88293,0
PADI1_88294,0
FAM237B_88295,0
FAM237A_88296,0
KBTBD12_88298,1
PADI6_88299,0
FFAR3_88300,0
TRABD2B_88301,4
PM20D1_88302,0
FFAR4_88303,0
DDX20_88304,17
ERBB2_88307,334
ZNF792_88309,23
UBE2J1_88310,99
CDKN2AIP_88311,88
TRAV2_88312,0
TRAV3_88313,0
TRAV4_88314,3
TRAV5_88315,0
TRAV6_88316,0
TRAV7_88317,0
LAMC3_88318,4
PPP1R3G_88319,1
FAM187B_88320,0
TRGV2_88321,1
TRGV3_88322,2
PPP1R2_88323,24
MAP3K2_88324,57
DEAF1_88325,11
PPP1R8_88326,59
PARD6A_88327,0
TRGV9_88328,0
CTXND2_88329,0
TLE7_88330,0
TRPV5_88331,0
TRPV4_88332,33
MFSD14C_88335,1
PRRT1B_88336,77
SHC4_88337,3
IARS1_88338,10
KRTAP1-5_88339,0
FMO4_88340,65
GSTA1_88342,1690
TMEM109_88343,27
TMEM100_88344,7
TMEM107_88345,1
TMEM105_88347,4
CTSW_88348,2
TEX101_88349,0
NME6_88350,22
CNTLN_88351,374
IGKV1-6_88352,0
VSIG10L2_88354,0
PGK2_88355,0
PRAMEF14_88356,0
NME8_88357,0
ZAR1L_88358,0
NINL_88359,10
TEX50_88360,0
TEX52_88361,1
TEX54_88362,1
KRTAP23-1_88363,0
RGR_88364,0
AVPR2_88365,0
IGHA2_88366,34
IGHA1_88367,86
ATP6V1FNB_88368,1
VENTX_88369,8
TRAV12-3_88370,0
MIP_88371,0
SLC22A7_88372,1030
NT5M_88373,2
TEKT5_88374,0
KRTAP4-6_88375,0
LBX2_88377,13
SLCO4C1_88378,24
ALDH16A1_88379,37
NPPB_88381,0
NPPC_88382,0
GPAA1_88383,95
MAP1A_88384,1
PDCL2_88385,0
TINCR_88386,0
UBA7_88387,5
PDP2_88388,21
TRRAP_88389,57
ASB6_88390,17
FRMD7_88391,0
NAA16_88392,9
IQANK1_88393,1
TAGAP_88394,12
CDHR4_88395,0
ST8SIA1_88396,0
GNG14_88397,0
PCDHA2_88398,0
TMPRSS11A_88399,0
TAF11L6_88400,0
CYP26C1_88401,0
PLEKHH2_88404,20
KRT3_88405,0
KRT2_88406,0
PTAFR_88407,3
BTBD18_88408,0
KRT5_88409,0
KRT4_88410,0
CEND1_88411,0
TAF11L3_88412,0
CRYGD_88413,0
DACT3_88414,0
ECT2L_88416,0
C19orf85_88417,0
PLAG1_88418,4
KRT6C_88419,2
CASR_88420,0
FGD4_88421,602
EEFSEC_88422,5
ACSS2_88423,273
KCNE1_88426,0
ADAM21_88428,0
VPS4B_88429,41
SLC47A2_88430,0
GMEB2_88431,3
SLC47A1_88432,162
GPR68_88433,1
RAB9B_88434,0
WNT2_88435,5
WNT1_88436,0
WNT6_88437,0
IL4_88438,0
TREML1_88439,0
YDJC_88440,55
NBDY_88441,1
IL9_88442,0
DTX4_88443,74
OR2I1P_88444,0
DTX1_88445,57
BIRC8_88446,0
BIRC7_88447,0
PTCD2_88448,14
GLYATL1B_88450,1
OR51C1P_88452,0
KLF14_88454,0
GDF2_88455,183
KLF18_88456,0
PCDHGA10_88457,48
GALNTL5_88458,0
IGHV3-64D_88459,1
POU3F2_88460,0
OTOP3_88461,0
CEP68_88462,37
ZBTB7B_88463,96
MSI1_88464,0
COQ10A_88465,212
POU5F2_88466,4
ZDHHC24_88467,3
AMACR_88469,5
TRBV29-1_88470,2
CD8B2_88471,0
RPA1_88472,75
HBP1_88473,222
RELCH_88475,21
DUXB_88476,0
ARRDC1_88477,44
PARG_88478,2
AOC3_88479,39
EPX_88480,0
CTRC_88481,0
TRMT61B_88482,6
EPO_88483,0
MROH9_88484,0
PI4K2A_88485,14
KCNK3_88486,2
ZNF140_88487,5
POM121L2_88488,0
DENND2D_88489,87
NHLRC4_88490,0
RXFP3_88491,0
RXFP4_88492,0
NDUFB11_88493,119
TP53AIP1_88494,0
COX8C_88495,0
LYN_88496,6
BRICD5_88497,2
RNASE7_88498,0
PSORS1C1_88499,0
SMIM28_88502,0
PRF1_88503,188
OR2T7_88504,0
OR2T4_88505,0
PDCD1_88506,2
CCDC89_88507,3
CCDC83_88508,0
PKIG_88509,21
CCR2_88510,0
TLR5_88512,0
TRAV13-1_88513,2
TRAV13-2_88514,0
CCR5_88516,32
ZNF213_88518,1
CCDC62_88519,0
NFKBIB_88520,80
TYSND1_88521,86
SVOPL_88522,0
SLC7A3_88523,0
PHF21B_88524,0
NOX1_88525,1
TRBV7-1_88526,0
LRRC69_88527,2
TRAPPC2_88528,42
MIS12_88530,124
AZU1_88531,2
LRRC66_88532,0
DPEP3_88533,0
HEPHL1_88534,0
UBE3B_88535,108
CD300H_88536,0
TRBV7-4_88537,0
PRSS33_88538,1
SLC5A10_88539,0
TFE3_88540,32
ZNF365_88541,0
ANXA13_88542,33
TRH_88543,0
HGFAC_88544,117
SH2D7_88545,0
PGM5_88547,38
LMX1A_88548,0
ABCB11_88549,527
PPIG_88550,91
TRBV30_88551,0
MIA3_88552,164
SART3_88553,24
FGF4_88554,0
FGF3_88555,0
HCRTR2_88556,0
PPP1R2B_88557,21
SLC25A47_88558,77
ELOVL7_88559,12
TNF_88560,1
KCP_88561,1
CD80_88562,1
ACTR6_88563,58
BEST4_88564,1
MAGEC3_88565,0
HSFX3_88566,0
GNRHR_88567,0
NPR3_88568,14
NSDHL_88569,359
IL36A_88570,0
SCPEP1_88571,190
LBHD2_88572,0
NKD1_88573,32
ICOS_88574,2
LYL1_88575,20
PGPEP1L_88577,0
JPT2_88578,50
OR51E1_88579,0
OR51E2_88580,0
OOSP4B_88581,0
H2BW1_88582,0
DBX1_88583,0
VPS36_88584,142
CCL19_88586,11
LEP_88588,2
NKX3-1_88589,24
GNRH1_88590,3
VHLL_88591,0
MAGEB18_88592,0
LRRC14B_88593,0
OR10A5_88594,0
SP8_88595,0
MAGEB16_88596,0
MAGEB17_88597,0
IGHV3-73_88598,1
ANO7_88600,4
GPR55_88601,0
PROB1_88602,0
AWAT1_88603,1
AWAT2_88604,0
MEPE_88605,0
KIAA1210_88607,0
FBXO45_88608,14
SYNDIG1L_88609,0
TRBV20-1_88610,0
NCKAP5L_88611,4
UFL1_88612,28
TEX53_88613,0
LIX1L_88614,115
PTGIR_88615,0
NEK5_88616,0
NR2E3_88617,0
ANKRD63_88618,0
UNC45A_88620,25
RGS9BP_88621,0
BHLHA9_88622,0
ZBTB45_88623,19
SALL3_88624,0
OR14K1_88625,0
ZDHHC12_88626,34
PRKAG3_88627,0
IGHV1-18_88628,29
ZDHHC19_88629,0
DAND5_88630,0
CPSF4L_88631,0
ANP32D_88632,1
UBAC2_88633,28
HIPK4_88634,0
DPEP2NB_88635,0
DUSP21_88636,0
AMZ1_88637,14
BOD1_88638,8
CPO_88639,0
TRAV29DV5_88640,0
VN1R1_88641,0
PCDHA11_88643,0
SLC9C2_88644,0
SLC9C1_88645,0
ZNF689_88646,20
SLITRK3_88647,0
GIP_88648,0
DHX29_88649,38
AGXT2_88650,393
IGHV3-64_88651,2
IQCM_88652,0
TTI1_88653,51
FKBP6_88654,0
NPB_88655,0
ANGPTL7_88656,2
ZGPAT_88657,33
ANGPTL5_88658,0
ANGPTL3_88659,2526
COLEC10_88660,76
RTL8C_88661,53
KLC3_88662,0
ELAVL4_88663,1
MMP15_88664,197
LGR6_88665,2
MMP12_88667,3
SMIM31_88669,0
EDNRA_88670,20
SMIM33_88671,0
SMIM32_88672,0
PKHD1L1_88673,0
SMIM36_88674,0
DNAI2_88675,0
CHCHD4_88676,71
GSX2_88677,0
GSX1_88678,0
FAM151A_88679,127
FAM104A_88680,37
REG3G_88681,0
VWA5B1_88682,1
IL3_88683,0
CCDC51_88684,26
TECTB_88686,3
ZNF225_88687,27
SPRTN_88688,42
KCNQ4_88689,1
TRBV27_88690,1
KCNK13_88691,1
TRGV10_88692,12
SLC39A9_88693,47
GZMA_88696,65
CABP7_88697,0
GZMM_88698,3
GZMH_88699,11
GZMK_88700,2
SLC35B2_88701,205
ZNF350_88702,4
PNMA8C_88703,0
FBXO39_88705,1
EPDR1_88706,26
TRAV18_88707,0
TRAV19_88708,0
LMF2_88709,66
LIPI_88710,0
TRAV10_88711,1
OTUD4_88712,185
TRAV16_88713,1
TRAV17_88714,1
SPEM1_88715,0
SPEM3_88716,0
MBOAT4_88717,1
HTRA4_88718,0
SPSB2_88719,1
ZSCAN5A_88720,0
LINC02218_88721,0
ZSCAN5C_88722,0
OXER1_88723,245
SLC25A52_88724,1
FBXO30_88725,35
SMC5_88726,154
S100A8_88727,40
KIAA0513_88729,6
SMCP_88731,0
PPEF2_88732,0
LTB_88733,0
LTA_88734,0
TNKS1BP1_88735,48
PNPLA1_88736,0
C20orf204_88737,6
ARID5B_88738,59
MICALL1_88739,37
NAA35_88740,52
NTN3_88741,0
TP73_88743,1
AL445989.1_88744,0
TINAG_88745,0
LMOD3_88746,0
CILP2_88749,0
B4GALNT2_88750,0
LAPTM4B_88751,35
IGLV3-1_88752,4
JPH2_88753,0
ALOX5AP_88754,14
GPATCH2L_88755,45
WDR83_88756,6
WDR88_88757,0
RS1_88758,0
GYG2_88759,33
SIM1_88760,4
CCNA1_88761,1
TMEM275_88762,0
ESYT2_88763,175
CRISP1_88764,0
CXCR6_88765,4
CXCR5_88766,0
CPHXL_88768,0
LRRIQ3_88769,0
LRRIQ4_88770,0
CLRN3_88771,402
CBWD2_88772,347
IGLV5-37_88773,0
COA6_88775,100
KRT40_88776,0
IL37_88777,0
CRYBB1_88778,0
ZNF117_88779,5
GPR45_88780,0
ERFL_88781,0
ARSF_88782,1
BNC1_88784,0
ARMCX6_88785,10
ANK1_88786,0
FUT4_88787,8
CHRNG_88788,0
CHRNE_88789,4
TFAP2B_88790,0
GSTA4_88791,27
EVA1B_88792,11
UFC1_88793,33
TIGIT_88794,6
VTCN1_88795,0
TNNC1_88796,0
CYP3A4_88797,3620
USP21_88798,22
TMC1_88799,1
GATA5_88800,0
ZNF239_88801,9
ADAMTS3_88802,2
CCSER2_88803,49
GMCL2_88805,0
PROKR2_88806,0
GKN3P_88807,0
DMAC2_88808,100
RNF207_88809,5
UNC93A_88810,20
IGKV6D-41_88811,0
HPCAL1_88812,40
IFITM5_88813,0
LIPF_88814,0
SENP3-EIF4A1_88815,1
TEX11_88816,0
CENPE_88817,1
SEC24D_88818,81
SIGLEC15_88819,0
PABPC4L_88820,0
SEC24C_88821,111
RNASE13_88824,0
LIN9_88825,13
CSF2_88827,0
NT5C2_88828,23
IGLV3-9_88831,5
TRAV14DV4_88832,2
OTOP1_88834,0
DMRT2_88835,0
EIF2S3B_88836,628
HCN4_88837,1
LRRN4CL_88838,0
PLA2G1B_88839,2
IGHV3-72_88841,2
IGHV3-74_88844,13
TCF15_88845,0
DDX59_88846,36
LCE1C_88847,0
CABIN1_88848,38
DDX50_88850,16
DDX51_88851,30
CLDN23_88852,15
NIBAN3_88854,1
BMX_88855,1
GPR161_88856,12
SHH_88858,1
OR2B2_88859,0
EGLN3_88861,8
DNAH3_88862,0
EGLN1_88863,106
DNAH6_88864,0
PRR20G_88865,0
NR0B1_88866,0
MYBPC3_88867,0
TRBV28_88868,0
IGHV3OR16-12_88869,0
ZNF503_88870,7
IGHV3OR16-10_88871,0
TMEM134_88872,29
SCN5A_88873,0
PLCXD2_88874,8
TMEM139_88875,6
FOXE1_88876,0
LAG3_88877,12
CNBP_88878,710
TRPC7_88879,0
SAMD4B_88880,132
RNF113B_88881,0
CT45A10_88882,0
MYH2_88883,0
IGKV3D-20_88884,6
MYH1_88885,0
MYH6_88886,0
SLX4_88887,12
MYH4_88888,0
GAS2L2_88889,0
FAM53B_88890,5
MYH8_88891,0
CDKL1_88892,4
ZNF341_88893,6
TBX15_88894,52
SLC35C2_88896,112
CCDC197_88898,0
CCDC194_88899,0
CCDC195_88900,0
KRTAP5-1_88901,0
KRTAP5-3_88902,0
KRTAP5-8_88904,0
XG_88905,0
VGLL2_88906,0
DLL4_88907,0
GXYLT1_88908,53
ZW10_88910,166
OR9H1P_88911,2
HHLA3_88912,100
MUCL3_88913,1
SLAMF8_88914,6
CPN1_88915,125
SRXN1_88916,55
DMRTA1_88918,159
KRTAP5-5_88920,0
SLC5A1_88922,13
CLIC5_88923,1
GTF2A1_88924,59
TRAV8-1_88927,0
TRAV8-3_88928,0
TRAV8-7_88930,0
TRAV8-6_88931,0
PNLIPRP1_88932,0
PNLIPRP2_88933,0
XXYLT1_88934,3
CASQ2_88936,0
ALX3_88937,0
ALX4_88938,0
TRAV38-1_88939,0
HCLS1_88940,187
FCRL1_88941,0
FCRL2_88942,2
SPATA31A6_88943,0
AQP10_88944,0
RP1_88945,0
IGLV7-46_88946,2
CARD18_88947,0
KRI1_88948,77
FCRLA_88950,1
DRGX_88952,0
CASC1_88953,1
SPATA31D3_88954,0
A4GALT_88955,8
TUBA4B_88956,0
IGLV7-43_88957,3
ABHD1_88958,12
AHCY_88959,263
WFIKKN1_88960,0
TAF1_88961,31
CYP2C18_88963,505
MMP8_88964,0
OTP_88965,0
SLC6A2_88966,0
CCDC140_88967,0
ASB11_88968,3
KRT32_88969,0
KRT37_88971,0
KRT36_88972,0
IL22_88973,0
IL27_88974,2
IL26_88975,1
GPR35_88976,6
CAV3_88977,0
KNCN_88978,0
SOX30_88979,0
TRBV5-1_88981,0
PZP_88982,75
AL354761.1_88983,0
MAPRE3_88984,26
H2BS1_88985,0
AQP5_88986,0
AQP2_88987,0
DIO3_88989,0
AQP8_88991,1
LRRC3_88992,588
CCL21_88993,66
ACTL10_88994,0
ACOT4_88995,85
GRM6_88996,0
H2BW2_88997,0
MCTS2P_88998,8
ZAN_88999,0
MORN3_89000,0
IGLV3-21_89001,12
RNF186_89003,2
IGLV3-25_89004,4
RNF183_89005,0
RUNX3_89007,16
BMPR2_89008,298
IGLV4-60_89009,3
ZBTB26_89011,3
ERAS_89012,0
ZACN_89013,0
SLC22A1_89014,718
WDR17_89015,4
KIF26A_89016,0
UHRF1BP1_89017,21
SLC9A4_89018,0
GDPD2_89019,0
SLC9A1_89020,10
SUPT7L_89021,34
JUN_89022,15
PCDHAC1_89023,2
GSPT2_89026,152
FAM98A_89027,53
TRBV3-1_89028,2
ATG9B_89029,0
DNAJC5B_89030,1
AC008397.1_89032,0
DDO_89033,12
HOXB4_89034,5
IGHV3-49_89035,6
LGSN_89036,111
FAM240B_89037,0
PCDHGA6_89038,9
GSTT4_89039,0
LRBA_89040,41
MRPS26_89041,323
CDC14C_89042,0
PHF7_89044,5
SPATA6L_89045,6
IL13_89046,0
FGF22_89047,0
FGF23_89048,8
FGF20_89049,0
FGF21_89050,14
C2CD4A_89051,0
C2CD4B_89052,1
C2CD4D_89053,0
IFNW1_89054,0
RPP30_89055,123
OR52W1_89056,0
LAX1_89057,0
CSNKA2IP_89058,0
TBX6_89059,1
ADCY10_89060,18
KCNA7_89061,0
KLRF1_89062,0
SLC10A1_89063,503
CEACAM20_89064,0
SLC10A5_89065,3
OPTC_89066,0
FHL5_89067,0
MARCOL_89068,0
UGGT2_89069,231
NMUR2_89070,0
BSPRY_89072,6
QSER1_89073,48
FOXD2_89074,0
SLFN13_89075,2
ETDC_89076,0
PLA2G2C_89077,1
LITAFD_89078,0
DBR1_89079,33
TRAC_89080,19
PRRT4_89081,0
TRBV12-5_89082,0
RARRES1_89083,23
MLNR_89085,0
CCDC85C_89086,23
GPA33_89087,0
CLPSL2_89088,0
SLC5A5_89089,0
TRGV5_89090,0
HS3ST2_89091,0
AIMP1_89094,45
MYLPF_89095,0
C11orf97_89096,0
AL022312.1_89097,33
FNDC1_89098,0
TAFA3_89099,0
KYNU_89100,84
IGKV6-21_89101,1
CCNI2_89102,2
STAM2_89103,148
THEMIS2_89104,112
RTL3_89105,0
ZCCHC3_89106,66
CYP4A22_89107,49
OR2C1_89108,0
MTLN_89109,7
ZNHIT2_89110,6
SLC22A2_89111,0
FKBP1C_89112,14
MRGPRE_89113,0
CHADL_89114,3
CCDC168_89115,5
OR2M3_89116,0
NFATC2IP_89117,84
